sol_id,cargolist,ships,constr,algo,b_var,hc,hc_n,iter_n,packages_n,total_costs,total_costs_pct,mass_pct,volume_pct
2218,1,False,False,greedy,first,False,20,10000,79,1983634080,0.6,85.31,87.62
2219,1,False,False,greedy,first,False,20,10000,79,1984642365,0.6,87.6,87.23
2220,1,False,False,greedy,first,False,20,10000,78,1984747390,0.6,87.17,86.55
2221,1,False,False,greedy,first,False,20,10000,79,1984025235,0.6,86.47,87.61
2222,1,False,False,greedy,first,False,20,10000,80,1983896530,0.6,86.33,87.09
2223,1,False,False,greedy,first,False,20,10000,78,1985243620,0.6,87.42,87.41
2224,1,False,False,greedy,first,False,20,10000,76,1975492180,0.59,80.68,83.4
2225,1,False,False,greedy,first,False,20,10000,77,1981044590,0.6,85.37,85.22
2226,1,False,False,greedy,first,False,20,10000,79,1983756405,0.6,86.67,87.11
2227,1,False,False,greedy,first,False,20,10000,79,1983593085,0.6,85.65,87.3
2228,1,False,False,greedy,first,False,20,10000,80,1987607735,0.6,88.67,87.38
2229,1,False,False,greedy,first,False,20,10000,79,1982991445,0.6,85.39,87.71
2230,1,False,False,greedy,first,False,20,10000,79,1983395430,0.6,86.05,86.72
2231,1,False,False,greedy,first,False,20,10000,79,1986227925,0.6,87.69,87.43
2232,1,False,False,greedy,first,False,20,10000,79,1984081940,0.6,87.07,86.95
2233,1,False,False,greedy,first,False,20,10000,79,1984820015,0.6,87.02,86.2
2234,1,False,False,greedy,first,False,20,10000,79,1982239605,0.6,86.26,86.44
2235,1,False,False,greedy,first,False,20,10000,80,1985466255,0.6,87.05,87.0
2236,1,False,False,greedy,first,False,20,10000,79,1984432445,0.6,86.82,87.73
2237,1,False,False,greedy,first,False,20,10000,77,1979809770,0.6,84.43,85.05
2238,1,False,False,greedy,first,False,20,10000,78,1982539670,0.6,85.62,85.81
2239,1,False,False,greedy,first,False,20,10000,79,1985997620,0.6,87.78,88.75
2240,1,False,False,greedy,first,False,20,10000,77,1980309160,0.6,83.31,85.75
2241,1,False,False,greedy,first,False,20,10000,80,1986515735,0.6,87.88,87.47
2242,1,False,False,greedy,first,False,20,10000,77,1978663795,0.59,82.83,85.33
2243,1,False,False,greedy,first,False,20,10000,79,1985252215,0.6,86.18,87.39
2244,1,False,False,greedy,first,False,20,10000,78,1983931575,0.6,86.05,86.56
2245,1,False,False,greedy,first,False,20,10000,79,1985023690,0.6,87.24,87.75
2246,1,False,False,greedy,first,False,20,10000,79,1982686705,0.6,86.43,86.54
2247,1,False,False,greedy,first,False,20,10000,78,1982290955,0.6,86.22,85.13
2248,1,False,False,greedy,first,False,20,10000,80,1985102220,0.6,86.7,86.99
2249,1,False,False,greedy,first,False,20,10000,77,1980259615,0.6,83.94,85.46
2250,1,False,False,greedy,first,False,20,10000,78,1982932730,0.6,85.56,86.68
2251,1,False,False,greedy,first,False,20,10000,80,1987588320,0.6,88.5,88.18
2252,1,False,False,greedy,first,False,20,10000,79,1985220225,0.6,87.57,86.49
2253,1,False,False,greedy,first,False,20,10000,79,1984448590,0.6,86.55,88.31
2254,1,False,False,greedy,first,False,20,10000,79,1984813225,0.6,87.57,86.58
2255,1,False,False,greedy,first,False,20,10000,78,1984280080,0.6,86.32,87.13
2256,1,False,False,greedy,first,False,20,10000,79,1982407275,0.6,85.96,87.13
2257,1,False,False,greedy,first,False,20,10000,78,1982477285,0.6,86.05,86.97
2258,1,False,False,greedy,first,False,20,10000,79,1982941560,0.6,86.16,87.09
2259,1,False,False,greedy,first,False,20,10000,79,1984077810,0.6,86.53,86.97
2260,1,False,False,greedy,first,False,20,10000,79,1985462485,0.6,87.31,87.12
2261,1,False,False,greedy,first,False,20,10000,79,1983603060,0.6,86.47,86.96
2262,1,False,False,greedy,first,False,20,10000,79,1986247925,0.6,88.01,87.25
2263,1,False,False,greedy,first,False,20,10000,79,1985403080,0.6,87.66,87.43
2264,1,False,False,greedy,first,False,20,10000,78,1982456100,0.6,85.25,87.13
2265,1,False,False,greedy,first,False,20,10000,78,1982642950,0.6,86.24,86.82
2266,1,False,False,greedy,first,False,20,10000,77,1981715045,0.6,85.55,85.03
2267,1,False,False,greedy,first,False,20,10000,79,1986125600,0.6,87.45,86.26
2268,1,False,False,greedy,first,False,20,10000,77,1980845790,0.6,85.56,85.89
2269,1,False,False,greedy,first,False,20,10000,77,1983015265,0.6,84.34,86.43
2270,1,False,False,greedy,first,False,20,10000,80,1987908970,0.6,88.26,88.39
2271,1,False,False,greedy,first,False,20,10000,78,1981237290,0.6,85.71,86.72
2272,1,False,False,greedy,first,False,20,10000,79,1981929365,0.6,85.15,87.33
2273,1,False,False,greedy,first,False,20,10000,79,1986082435,0.6,87.69,85.86
2274,1,False,False,greedy,first,False,20,10000,79,1984232135,0.6,86.21,87.64
2275,1,False,False,greedy,first,False,20,10000,77,1978841225,0.59,83.56,85.85
2276,1,False,False,greedy,first,False,20,10000,77,1980211160,0.6,83.94,84.66
2277,1,False,False,greedy,first,False,20,10000,77,1980652910,0.6,85.04,84.98
2278,1,False,False,greedy,first,False,20,10000,79,1985217685,0.6,87.02,87.82
2279,1,False,False,greedy,first,False,20,10000,78,1982502140,0.6,85.81,87.11
2280,1,False,False,greedy,first,False,20,10000,77,1982204385,0.6,85.15,84.96
2281,1,False,False,greedy,first,False,20,10000,79,1985374050,0.6,87.32,86.66
2282,1,False,False,greedy,first,False,20,10000,79,1982177320,0.6,86.07,86.08
2283,1,False,False,greedy,first,False,20,10000,78,1983278540,0.6,85.95,86.89
