sol_id,cargolist,ships,constr,algo,b_var,hc,hc_n,iter_n,packages_n,total_costs,total_costs_pct,mass_pct,volume_pct
80,3,True,False,random,first,False,20,1000,1250,43134238335,12.97,81.69,78.54
81,3,True,False,random,first,False,20,1000,1250,43131143885,12.97,81.19,78.85
82,3,True,False,random,first,False,20,1000,1250,43131245590,12.97,81.48,79.11
83,3,True,False,random,first,False,20,1000,1250,43131630350,12.97,81.18,79.03
84,3,True,False,random,first,False,20,1000,1250,43132694250,12.97,81.18,78.48
85,3,True,False,random,first,False,20,1000,1250,43132880440,12.97,81.53,78.7
86,3,True,False,random,first,False,20,1000,1250,43130374820,12.97,81.22,78.58
87,3,True,False,random,first,False,20,1000,1250,41783506510,12.56,81.57,79.08
88,3,True,False,random,first,False,20,1000,1250,43134715920,12.97,81.26,79.13
89,3,True,False,random,first,False,20,1000,1250,43124673625,12.96,81.64,79.12
90,3,True,False,random,first,False,20,1000,1250,43128237920,12.97,81.46,79.33
91,3,True,False,random,first,False,20,1000,1250,43128111125,12.97,81.66,78.77
92,3,True,False,random,first,False,20,1000,1250,43134440365,12.97,81.32,78.87
93,3,True,False,random,first,False,20,1000,1250,43131472300,12.97,81.56,78.65
94,3,True,False,random,first,False,20,1000,1250,43132316910,12.97,81.66,79.16
95,3,True,False,random,first,False,20,1000,1250,43132649655,12.97,81.18,79.01
96,3,True,False,random,first,False,20,1000,1250,43128486315,12.97,81.65,78.78
97,3,True,False,random,first,False,20,1000,1250,43128720745,12.97,81.38,79.19
98,3,True,False,random,first,False,20,1000,1250,41790763035,12.56,81.56,78.8
99,3,True,False,random,first,False,20,1000,1250,43129191760,12.97,81.25,79.2
100,3,True,False,random,first,False,20,1000,1250,41788319135,12.56,81.27,78.83
101,3,True,False,random,first,False,20,1000,1250,43132466110,12.97,81.48,79.26
102,3,True,False,random,first,False,20,1000,1250,43131735945,12.97,81.53,79.02
103,3,True,False,random,first,False,20,1000,1250,43128800355,12.97,81.5,78.76
104,3,True,False,random,first,False,20,1000,1250,43129489080,12.97,81.66,78.79
105,3,True,False,random,first,False,20,1000,1250,41786138305,12.56,81.38,79.33
106,3,True,False,random,first,False,20,1000,1250,43128246310,12.97,81.23,79.03
107,3,True,False,random,first,False,20,1000,1250,41788381625,12.56,81.41,79.39
